CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;0213;Engenharia do Ambiente;Licenciatura;2;34
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;0276;Engenharia Florestal;Licenciatura;20;187
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;0347;Engenharia Zootécnica;Licenciatura;6;24
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;1250;Engenharia Florestal e dos Recursos Naturais;Licenciatura;8;132
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;4253;Engenharia dos Materiais Lenhocelulósicos;Mestrado;1;15
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;4734;Produção Agrícola Tropical;Mestrado;1;22
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;4885;Viticultura e Enologia;Mestrado;1;15
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;6095;Engenharia Zootécnica - Produção Animal;Mestrado;3;24
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;8030;Agronomia;Licenciatura;3;
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;8258;Arquitectura Paisagista;Licenciatura;3;
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;8377;Engenharia Florestal e dos Recursos Naturais;Licenciatura;1;
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9011;Biologia;Licenciatura;4;36
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9027;Ciências de Engenharia - Engenharia Agronómica;Licenciatura;2;143
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9028;Ciências de Engenharia - Engenharia Alimentar;Licenciatura;1;75
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9086;Engenharia Agronómica;Licenciatura;4;36
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9087;Engenharia Alimentar;Licenciatura;3;58
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9099;Engenharia do Ambiente;Licenciatura;2;16
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9114;Engenharia Florestal;Licenciatura;2;12
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9129;Engenharia Zootécnica;Licenciatura;2;19
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9417;Engenharia do Ambiente;Mestrado;1;34
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9520;Engenharia Agronómica;Mestrado;1;66
0803;Universidade Técnica de Lisboa - Instituto Superior de Agronomia;9567;Engenharia Alimentar;Mestrado;6;41
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0016;Antropologia;Licenciatura;20;92
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0093;Ciência Política;Licenciatura;9;146
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0112;Comunicação Social;Licenciatura;70;401
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0423;Gestão e Administração Pública;Licenciatura;56;670
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0626;Política Social;Licenciatura;44;517
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0732;Relações Internacionais;Licenciatura;52;443
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;0762;Sociologia do Trabalho;Licenciatura;40;341
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;4042;Ciência Política;Mestrado;3;18
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;4804;Relações Internacionais;Mestrado;2;42
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;4846;Sociologia;Mestrado;2;45
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6426;Política Social;Mestrado;1;19
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9002;Administração Pública;Licenciatura;12;43
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9019;Ciência Política;Licenciatura;6;6
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9023;Ciências da Comunicação;Licenciatura;7;56
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9229;Relações Internacionais;Licenciatura;11;20
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9238;Serviço Social;Licenciatura;6;
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9240;Sociologia;Licenciatura;14;33
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9267;Ciência Política;Mestrado;1;5
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9448;Antropologia;Licenciatura;2;7
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0156;Economia;Licenciatura;136;1150
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0416;Gestão;Licenciatura;118;1262
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0570;Matemática Aplicada à Economia e à Gestão;Licenciatura;4;138
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0654;Finanças;Licenciatura;1;27
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4177;Economia Internacional;Mestrado;1;42
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4178;Economia e Gestão de Ciência e Tecnologia;Mestrado;1;33
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4179;Economia Monetária e Financeira;Mestrado;2;60
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4464;Gestão/MBA;Mestrado;5;94
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4474;Gestão;Mestrado;1;
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4481;Gestão e Estratégia Industrial;Mestrado;1;87
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4659;Marketing;Mestrado;2;40
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4672;Matemática Aplicada à Economia e à Gestão;Mestrado;1;3
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4836;Sociologia Económica e das Organizações;Mestrado;3;56
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;5384;Gestão;Doutoramento;1;25
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6067;Desenvolvimento e Cooperação Internacional;Mestrado;1;
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6437;Economia Internacional e Estudos Europeus;Mestrado;1;
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6464;Tradução Jurídica e Empresarial;Mestrado;1;
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9081;Economia;Licenciatura;29;328
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9140;Finanças;Licenciatura;5;55
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9147;Gestão;Licenciatura;21;474
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9210;Matemática Aplicada à Economia e à Gestão;Licenciatura;3;62
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9314;Marketing;Mestrado;1;1
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9402;Ciências Empresariais;Mestrado;1;6
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0086;Ciências do Desporto;Licenciatura;28;1216
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0129;Dança;Licenciatura;1;70
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0172;Educação Especial e Reabilitação;Licenciatura;5;166
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0174;Educação Física;Licenciatura;4;
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0177;Educação Física e Desporto;Licenciatura;1;
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0354;Ergonomia;Licenciatura;8;103
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0575;Gestão do Desporto;Licenciatura;1;35
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;1703;Reabilitação Psicomotora;Licenciatura;13;152
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4078;Ciências da Educação;Mestrado;1;73
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4187;Educação Especial;Mestrado;1;60
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4291;Ergonomia na Segurança no Trabalho;Mestrado;1;28
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4484;Gestão do Desporto;Mestrado;1;44
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4754;Psicologia do Desporto;Mestrado;1;57
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9162;Gestão do Desporto;Licenciatura;9;32
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9707;Ciências do Desporto;Licenciatura;5;130
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9841;Reabilitação Psicomotora;Licenciatura;7;
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0022;Arquitectura;Licenciatura;4;96
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0204;Engenharia Aeroespacial;Licenciatura;2;138
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0213;Engenharia do Ambiente;Licenciatura;7;157
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0220;Engenharia de Minas e Georrecursos;Licenciatura;2;62
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0224;Engenharia Biológica;Licenciatura;1;183
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0233;Engenharia Civil;Licenciatura;154;1232
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0239;Engenharia Naval;Licenciatura;3;31
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0255;Engenharia Electrotécnica e de Computadores;Licenciatura;117;1173
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0272;Engenharia Física Tecnológica;Licenciatura;8;175
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0290;Engenharia e Gestão Industrial;Licenciatura;9;182
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0294;Engenharia Informática e de Computadores;Licenciatura;17;887
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0302;Engenharia de Materiais;Licenciatura;10;106
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0304;Engenharia Mecânica;Licenciatura;124;722
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0318;Engenharia de Minas;Licenciatura;1;
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0331;Engenharia Química;Licenciatura;56;505
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0345;Engenharia do Território;Licenciatura;7;155
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0568;Matemática Aplicada e Computação;Licenciatura;4;145
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;0705;Química;Licenciatura;4;78
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;1285;Engenharia Geológica e Mineira;Licenciatura;1;16
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4149;Ecologia, Gestão e Modelação dos Recursos Marinhos;Mestrado;2;41
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4195;Engenharia Electrotécnica e de Computadores;Mestrado;9;283
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4207;Engenharia Informática e de Computadores;Mestrado;1;123
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4210;Engenharia Mecânica;Mestrado;2;119
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4240;Engenharia de Estruturas;Mestrado;1;106
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4283;Estatística;Mestrado;1;12
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4470;Georrecursos;Mestrado;1;81
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4492;Hidráulica e Recursos Hídricos;Mestrado;1;66
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4882;Transportes;Mestrado;2;48
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4902;Recuperação e Conservação do Património Construído;Mestrado;1;19
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;4976;Engenharia Física Tecnológica;Mestrado;2;14
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;5068;Biotecnologia;Doutoramento;1;72
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;5360;Física;Doutoramento;2;62
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9037;Ciências de Engenharia - Engenharia Informática e de Computadores;Licenciatura;1;370
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9096;Engenharia de Materiais;Licenciatura;1;10
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9099;Engenharia do Ambiente;Licenciatura;2;
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9121;Engenharia Informática e de Computadores;Licenciatura;8;137
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9223;Química;Licenciatura;1;51
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9257;Arquitectura;Mestrado;8;101
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9358;Engenharia Biológica;Mestrado;5;120
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9360;Engenharia Civil;Mestrado;26;357
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9367;Engenharia Electrotécnica e de Computadores;Mestrado;4;364
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9369;Engenharia Mecânica;Mestrado;4;189
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9415;Engenharia de Materiais;Mestrado;1;36
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9417;Engenharia do Ambiente;Mestrado;2;30
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9418;Engenharia do Território;Mestrado;1;15
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9442;Química;Mestrado;2;45
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9461;Engenharia Química;Mestrado;7;138
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9508;Engenharia do Ambiente;Mestrado;2;39
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9544;Ciências de Engenharia - Engenharia Civil;Licenciatura;21;728
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9581;Ciências de Engenharia - Engenharia Aeroespacial;Licenciatura;1;140
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9582;Ciências de Engenharia - Engenharia Biológica;Licenciatura;2;129
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9583;Ciências de Engenharia - Engenharia Biomédica;Licenciatura;2;113
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9584;Ciências de Engenharia - Engenharia Electrotécnica e de Computadores;Licenciatura;12;682
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9586;Ciências de Engenharia - Engenharia Mecânica;Licenciatura;11;365
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9587;Ciências de Engenharia - Engenharia Química;Licenciatura;1;173
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9614;Estudos de Arquitectura;Licenciatura;5;190
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico;9913;Engenharia Geológica e de Minas;Licenciatura;1;11
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (instalações no Tagus Park);9104;Engenharia e Gestão Industrial;Licenciatura;1;37
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (instalações no Tagus Park);9104;Engenharia e Gestão Industrial;Mestrado;1;
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (instalações no Tagus Park);9121;Engenharia Informática e de Computadores;Licenciatura;1;59
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (instalações no Tagus Park);9427;Engenharia Informática e de Computadores;Mestrado;1;122
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (instalações no Tagus Park);9746;Engenharia de Redes de Comunicações;Licenciatura;1;41
0900;Universidade Nova de Lisboa;6537;Políticas Públicas e Administração;Mestrado;1;4
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;0580;Medicina;Licenciatura;3;1063
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0016;Antropologia;Licenciatura;44;202
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0076;Ciências da Comunicação;Licenciatura;54;422
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0091;Ciências Musicais;Licenciatura;2;102
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0112;Comunicação Social;Licenciatura;9;
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0360;Filosofia;Licenciatura;15;81
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0363;Filosofia, variante de História das Ideias;Licenciatura;6;47
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0395;Geografia e Planeamento Regional;Licenciatura;26;309
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0453;História;Licenciatura;28;255
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0459;História, variante de Arqueologia;Licenciatura;4;126
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0468;História, variante de História da Arte;Licenciatura;3;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;Licenciatura;17;165
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;Licenciatura;22;182
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;Licenciatura;14;97
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0534;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Espanhóis;Licenciatura;1;25
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;Licenciatura;15;156
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;Licenciatura;15;262
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0552;Linguística;Licenciatura;13;90
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0759;Sociologia;Licenciatura;43;301
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0870;Ciência Política e Relações Internacionais;Licenciatura;25;358
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0871;História da Arte;Licenciatura;9;122
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;Licenciatura;1;83
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;Licenciatura;3;142
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;Licenciatura;1;30
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;Licenciatura;4;165
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;Licenciatura;2;147
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1597;Línguas e Literaturas Modernas, var. de Estudos Ingleses e Norte-Americanos;Licenciatura;1;7
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4006;Antropologia;Mestrado;1;16
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4076;Ciências da Comunicação;Mestrado;3;90
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4078;Ciências da Educação;Mestrado;1;70
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4237;Ciência Política e Relações Internacionais;Mestrado;5;13
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4324;Estudos Anglo-Portugueses;Mestrado;1;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4334;Estudos Portugueses;Mestrado;4;87
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4348;Filosofia;Mestrado;1;35
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4445;Geografia e Planeamento Regional - Gestão do Território;Mestrado;1;12
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4528;História da Arte;Mestrado;1;68
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4576;Linguística;Mestrado;1;34
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4648;Literaturas Comparadas Portuguesa e Francesa;Mestrado;1;18
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4709;Museologia e Património;Mestrado;1;48
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4846;Sociologia;Mestrado;2;61
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5355;Filosofia;Doutoramento;1;25
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6039;Ciências da Informação e da Documentação;Mestrado;1;22
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6096;Ensino do Português como Língua Segunda e Estrangeira;Mestrado;1;19
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6158;História;Mestrado;2;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6735;Edição de Texto;Mestrado;1;27
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9006;Arqueologia;Licenciatura;6;47
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9020;Ciência Política e Relações Internacionais;Licenciatura;23;169
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9023;Ciências da Comunicação;Licenciatura;18;206
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9040;Ciências da Linguagem;Licenciatura;1;8
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9138;Estudos Portugueses e Lusófonos;Licenciatura;2;79
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9139;Filosofia;Licenciatura;6;51
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9145;Geografia e Planeamento Regional;Licenciatura;18;128
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9181;História;Licenciatura;7;75
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9182;História da Arte;Licenciatura;9;86
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9204;Línguas, Literaturas e Culturas;Licenciatura;8;134
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9240;Sociologia;Licenciatura;10;109
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9252;Tradução;Licenciatura;4;16
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9269;Ciência Política e Relações Internacionais;Mestrado;1;9
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9272;Ciências da Comunicação;Mestrado;2;24
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9318;Museologia;Mestrado;1;2
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9333;Sociologia;Mestrado;1;13
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9448;Antropologia;Licenciatura;17;113
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0169;Ciências da Natureza (Biologia e Geologia) (Ensino de);Licenciatura;2;162
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0213;Engenharia do Ambiente;Licenciatura;25;539
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0233;Engenharia Civil;Licenciatura;44;553
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0248;Engenharia Electrotécnica;Licenciatura;4;27
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0255;Engenharia Electrotécnica e de Computadores;Licenciatura;7;142
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0264;Engenharia Física;Licenciatura;5;63
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0284;Engenharia Geológica;Licenciatura;12;74
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0290;Engenharia e Gestão Industrial;Licenciatura;12;86
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0292;Engenharia Informática;Licenciatura;24;462
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0304;Engenharia Mecânica;Licenciatura;19;278
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0314;Engenharia dos Materiais;Licenciatura;10;142
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0328;Engenharia de Produção Industrial;Licenciatura;23;132
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0331;Engenharia Química;Licenciatura;12;160
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0559;Matemática;Licenciatura;14;435
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0672;Conservação e Restauro;Licenciatura;2;46
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;0711;Química Aplicada;Licenciatura;12;259
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;1055;Biologia Celular e Molecular;Licenciatura;1;61
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;1779;Tecnologia e Segurança Alimentar (licenciatura terminal);Licenciatura;1;48
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;4078;Ciências da Educação;Mestrado;1;52
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;4195;Engenharia Electrotécnica e de Computadores;Mestrado;2;14
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;4206;Engenharia Industrial;Mestrado;1;30
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;4208;Engenharia Informática;Mestrado;2;93
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;4448;Gestão e Políticas Ambientais;Mestrado;1;39
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;5050;Biologia;Doutoramento;1;14
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;5360;Física;Doutoramento;1;10
