CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;4846;Sociologia;MESTRADO;4;49
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6008;Antropologia;MESTRADO;1;6
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6057;Comunicação Social;MESTRADO;1;20
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6153;Gestão e Políticas Públicas;MESTRADO;1;27
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6244;Sociologia das Organizações e do Trabalho;MESTRADO;1;10
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;6426;Política Social;MESTRADO;2;55
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9002;Administração Pública;LICENCIATURA;30;152
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9019;Ciência Política;LICENCIATURA;12;56
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9023;Ciências da Comunicação;LICENCIATURA;29;148
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9229;Relações Internacionais;LICENCIATURA;32;129
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9238;Serviço Social;LICENCIATURA;35;117
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9240;Sociologia;LICENCIATURA;29;108
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9329;Relações Internacionais;MESTRADO;1;19
0804;Universidade Técnica de Lisboa - Instituto Superior de Ciências Sociais e Políticas;9448;Antropologia;LICENCIATURA;7;43
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0156;Economia;LICENCIATURA;30;839
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0416;Gestão;LICENCIATURA;47;973
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;0570;Matemática Aplicada à Economia e à Gestão;LICENCIATURA;1;103
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4136;Desenvolvimento e Cooperação Internacional;MESTRADO;3;99
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4156;Economia;MESTRADO;1;25
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4182;Economia e Política da Energia e do Ambiente;MESTRADO;1;29
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4293;Economia e Estudos Europeus;MESTRADO;1;25
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4377;Economia e Gestão da Ciência e Tecnologia e da Inovação;MESTRADO;1;11
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4393;Finanças;MESTRADO;1;19
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4464;Gestão/MBA;MESTRADO;4;80
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4481;Gestão e Estratégia Industrial;MESTRADO;2;68
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;4659;Marketing;MESTRADO;4;42
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6080;Economia e Políticas Públicas;MESTRADO;2;13
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6081;Economia Monetária e Financeira;MESTRADO;1;11
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6437;Economia Internacional e Estudos Europeus;MESTRADO;2;9
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;6438;Contabilidade, Fiscalidade e Finanças Empresariais;MESTRADO;1;35
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9081;Economia;LICENCIATURA;41;604
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9140;Finanças;LICENCIATURA;5;105
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9147;Gestão;LICENCIATURA;57;885
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9210;Matemática Aplicada à Economia e à Gestão;LICENCIATURA;1;100
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9294;Finanças;MESTRADO;4;50
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9299;Gestão de Recursos Humanos;MESTRADO;4;21
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9314;Marketing;MESTRADO;5;39
0805;Universidade Técnica de Lisboa - Instituto Superior de Economia e Gestão;9402;Ciências Empresariais;MESTRADO;9;64
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0086;Ciências do Desporto;LICENCIATURA;45;1008
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0129;Dança;LICENCIATURA;4;63
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0172;Educação Especial e Reabilitação;LICENCIATURA;10;140
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0354;Ergonomia;LICENCIATURA;4;67
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;0575;Gestão do Desporto;LICENCIATURA;2;35
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;1703;Reabilitação Psicomotora;LICENCIATURA;15;152
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4098;Ciências da Fisioterapia;MESTRADO;1;58
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4139;Desenvolvimento da Criança;MESTRADO;1;35
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4187;Educação Especial;MESTRADO;1;64
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4484;Gestão do Desporto;MESTRADO;3;45
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4754;Psicologia do Desporto;MESTRADO;1;49
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4795;Reabilitação;MESTRADO;1;16
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;4884;Treino do Jovem Atleta;MESTRADO;1;51
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;6150;Gestão do Desporto;MESTRADO;1;15
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;6229;Reabilitação;MESTRADO;1;0
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;6454;Ensino de Educação Física nos Ensinos Básico e Secundário;MESTRADO;5;73
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;6481;Ergonomia;MESTRADO;1;12
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;6876;Gestão do Desporto - Organizações Desportivas;MESTRADO;1;13
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9068;Dança;LICENCIATURA;2;25
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9162;Gestão do Desporto;LICENCIATURA;10;81
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9707;Ciências do Desporto;LICENCIATURA;6;320
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9753;Ergonomia;LICENCIATURA;1;36
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;9841;Reabilitação Psicomotora;LICENCIATURA;11;135
0806;Universidade Técnica de Lisboa - Faculdade de Motricidade Humana;M147;Reabilitação Psicomotora;MESTRADO;11;30
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0022;Arquitectura;LICENCIATURA;9;96
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0213;Engenharia do Ambiente;LICENCIATURA;7;128
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0220;Engenharia de Minas e Georrecursos;LICENCIATURA;2;43
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0224;Engenharia Biológica;LICENCIATURA;2;183
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0233;Engenharia Civil;LICENCIATURA;50;921
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0255;Engenharia Electrotécnica e de Computadores;LICENCIATURA;18;913
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0272;Engenharia Física Tecnológica;LICENCIATURA;3;130
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0290;Engenharia e Gestão Industrial;LICENCIATURA;7;147
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0294;Engenharia Informática e de Computadores;LICENCIATURA;6;733
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0302;Engenharia de Materiais;LICENCIATURA;3;90
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0304;Engenharia Mecânica;LICENCIATURA;22;553
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0331;Engenharia Química;LICENCIATURA;5;337
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0345;Engenharia do Território;LICENCIATURA;9;115
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);0568;Matemática Aplicada e Computação;LICENCIATURA;2;105
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);1060;Ciências Informáticas;LICENCIATURA;1;4
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);1220;Engenharia e Arquitectura Naval;LICENCIATURA;1;45
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4044;Ciências e Engenharia de Materiais;MESTRADO;1;6
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4115;Construção;MESTRADO;3;106
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4149;Ecologia, Gestão e Modelação dos Recursos Marinhos;MESTRADO;1;30
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4195;Engenharia Electrotécnica e de Computadores;MESTRADO;6;231
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4205;Engenharia e Gestão de Tecnologia;MESTRADO;1;43
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4207;Engenharia Informática e de Computadores;MESTRADO;1;117
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4210;Engenharia Mecânica;MESTRADO;3;92
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4222;Engenharia Química - Química Aplicada;MESTRADO;1;9
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4240;Engenharia de Estruturas;MESTRADO;2;86
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4246;Engenharia de Materiais;MESTRADO;2;4
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4283;Estatística;MESTRADO;1;12
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4403;Engenharia de Concepção;MESTRADO;3;12
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4423;Geotecnia para Engenharia Civil;MESTRADO;1;5
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4470;Georrecursos;MESTRADO;2;64
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4492;Hidráulica e Recursos Hídricos;MESTRADO;4;61
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4656;Logística;MESTRADO;2;18
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4782;Matemática e Aplicações;MESTRADO;1;10
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4830;Sistemas de Informação Geográfica;MESTRADO;1;81
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4882;Transportes;MESTRADO;1;38
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4902;Recuperação e Conservação do Património Construído;MESTRADO;1;19
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5160;Ciências de Engenharia;DOUTORAMENTO;1;28
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5252;Engenharia Aeroespacial;DOUTORAMENTO;1;12
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5266;Engenharia de Materiais;DOUTORAMENTO;1;25
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5310;Engenharia Química;DOUTORAMENTO;3;72
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5360;Física;DOUTORAMENTO;1;54
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5550;Matemática;DOUTORAMENTO;2;63
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9031;Ciências de Engenharia - Engenharia do Ambiente;LICENCIATURA;4;118
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9032;Ciências de Engenharia - Engenharia do Território;LICENCIATURA;2;32
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9037;Ciências de Engenharia - Engenharia Informática e de Computadores;LICENCIATURA;2;370
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9096;Engenharia de Materiais;LICENCIATURA;3;25
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9121;Engenharia Informática e de Computadores;LICENCIATURA;5;349
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9223;Química;LICENCIATURA;1;56
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9257;Arquitectura;MESTRADO;17;189
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9357;Engenharia Aeroespacial;MESTRADO;2;130
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9358;Engenharia Biológica;MESTRADO;11;166
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9359;Engenharia Biomédica;MESTRADO;5;128
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9360;Engenharia Civil;MESTRADO;58;643
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9367;Engenharia Electrotécnica e de Computadores;MESTRADO;6;629
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9369;Engenharia Mecânica;MESTRADO;11;337
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9399;Biotecnologia;MESTRADO;2;23
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9415;Engenharia de Materiais;MESTRADO;1;51
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9417;Engenharia do Ambiente;MESTRADO;4;30
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9418;Engenharia do Território;MESTRADO;4;24
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9426;Engenharia Geológica e de Minas;MESTRADO;3;33
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9427;Engenharia Informática e de Computadores;MESTRADO;3;357
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9442;Química;MESTRADO;4;61
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9461;Engenharia Química;MESTRADO;8;211
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9508;Engenharia do Ambiente;MESTRADO;6;91
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9582;Ciências de Engenharia - Engenharia Biológica;LICENCIATURA;1;214
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9584;Ciências de Engenharia - Engenharia Electrotécnica e de Computadores;LICENCIATURA;6;992
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9586;Ciências de Engenharia - Engenharia Mecânica;LICENCIATURA;8;569
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9587;Ciências de Engenharia - Engenharia Química;LICENCIATURA;3;255
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9614;Estudos de Arquitectura;LICENCIATURA;7;278
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9913;Engenharia Geológica e de Minas;LICENCIATURA;1;27
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);M440;Engenharia de Estruturas;MESTRADO;2;0
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9034;Ciências de Engenharia - Engenharia Electrónica;LICENCIATURA;1;32
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9104;Engenharia e Gestão Industrial;LICENCIATURA;1;115
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9121;Engenharia Informática e de Computadores;LICENCIATURA;2;192
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9420;Engenharia e Gestão Industrial;MESTRADO;2;117
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9746;Engenharia de Redes de Comunicações;LICENCIATURA;1;102
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;0580;Medicina;LICENCIATURA;1;840
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;4280;Epidemiologia;MESTRADO;1;14
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;4809;Saúde Mental;MESTRADO;1;12
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;6488;Microbiologia Médica;MESTRADO;1;0
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;8060;Ciências Básicas da Saúde;LICENCIATURA;1;657
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;9813;Medicina;MESTRADO;1;786
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0016;Antropologia;LICENCIATURA;17;149
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0076;Ciências da Comunicação;LICENCIATURA;29;354
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0091;Ciências Musicais;LICENCIATURA;9;71
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0360;Filosofia;LICENCIATURA;16;69
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0363;Filosofia, variante de História das Ideias;LICENCIATURA;10;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0395;Geografia e Planeamento Regional;LICENCIATURA;27;236
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0453;História;LICENCIATURA;24;201
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0459;História, variante de Arqueologia;LICENCIATURA;11;98
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0468;História, variante de História da Arte;LICENCIATURA;2;39
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;LICENCIATURA;15;129
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;LICENCIATURA;20;154
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;LICENCIATURA;10;65
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0534;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Espanhóis;LICENCIATURA;6;25
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;LICENCIATURA;13;114
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;LICENCIATURA;15;211
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0552;Linguística;LICENCIATURA;4;73
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0759;Sociologia;LICENCIATURA;22;255
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0870;Ciência Política e Relações Internacionais;LICENCIATURA;16;285
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0871;História da Arte;LICENCIATURA;15;107
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1503;Estudos Franceses (Língua, Arte e Cultura);LICENCIATURA;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;LICENCIATURA;2;56
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;LICENCIATURA;4;114
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;LICENCIATURA;1;109
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;LICENCIATURA;2;103
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1596;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Franceses;LICENCIATURA;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4072;Ciências Musicais;MESTRADO;1;35
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4076;Ciências da Comunicação;MESTRADO;2;77
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4078;Ciências da Educação;MESTRADO;6;64
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4154;Ecologia Humana e Problemas Sociais Contemporâneos;MESTRADO;1;66
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4237;Ciência Política e Relações Internacionais;MESTRADO;3;15
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4324;Estudos Anglo-Portugueses;MESTRADO;1;26
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4334;Estudos Portugueses;MESTRADO;1;77
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4348;Filosofia;MESTRADO;3;30
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4429;Gestão do Território;MESTRADO;2;16
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4445;Geografia e Planeamento Regional - Gestão do Território;MESTRADO;1;9
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4510;História Cultural e Política;MESTRADO;2;19
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4528;História da Arte;MESTRADO;1;59
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4533;História e Arqueologia Medievais;MESTRADO;1;6
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4607;Migrações, Minorias Étnicas e Transnacionalismo;MESTRADO;1;7
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4709;Museologia e Património;MESTRADO;2;37
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4846;Sociologia;MESTRADO;1;52
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5355;Filosofia;DOUTORAMENTO;2;30
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5778;História e Teoria das Ideias;DOUTORAMENTO;1;0
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6008;Antropologia;MESTRADO;2;8
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6031;Ciências da Educação;MESTRADO;1;57
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6039;Ciências da Informação e da Documentação;MESTRADO;1;39
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6096;Ensino do Português como Língua Segunda e Estrangeira;MESTRADO;3;49
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6158;História;MESTRADO;1;60
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6183;Línguas, Literaturas e Culturas;MESTRADO;1;26
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6367;Jornalismo;MESTRADO;3;11
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6457;Ensino de História e de Geografia no 3.º C. do Ens Bás. e no Ens Secundário;MESTRADO;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6735;Edição de Texto;MESTRADO;5;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6737;Estudos Sobre as Mulheres. As Mulheres na Sociedade e na Cultura;MESTRADO;2;14
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6739;Gestão do Território;MESTRADO;6;71
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6740;Novos Media e Práticas Web;MESTRADO;2;15
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6741;Património;MESTRADO;1;18
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6742;Práticas Culturais para Municípios;MESTRADO;1;12
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;8108;Ciências da Linguagem (regime pós-laboral);LICENCIATURA;4;6
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9006;Arqueologia;LICENCIATURA;11;81
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9020;Ciência Política e Relações Internacionais;LICENCIATURA;33;311
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9023;Ciências da Comunicação;LICENCIATURA;29;366
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9046;Ciências Musicais;LICENCIATURA;3;94
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9138;Estudos Portugueses e Lusófonos;LICENCIATURA;11;114
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9139;Filosofia;LICENCIATURA;13;97
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9145;Geografia e Planeamento Regional;LICENCIATURA;34;242
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9181;História;LICENCIATURA;15;154
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9182;História da Arte;LICENCIATURA;14;141
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9204;Línguas, Literaturas e Culturas;LICENCIATURA;16;228
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9240;Sociologia;LICENCIATURA;25;192
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9252;Tradução;LICENCIATURA;15;77
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9269;Ciência Política e Relações Internacionais;MESTRADO;8;80
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9272;Ciências da Comunicação;MESTRADO;6;96
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9293;Filosofia;MESTRADO;2;38
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9448;Antropologia;LICENCIATURA;25;170
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;M356;Didáctica do Inglês;MESTRADO;1;0
