SubsistemaDeEnsino;CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;1997-1998 a 2001-2002;2002-2003;2003-2004;2004-2005;2005-2006;2006-2007;Total
Ensino superior público - universitário;0300;Universidade de Aveiro;9215;Novas Tecnologias da Comunicação;Licenciatura;3;;;;3;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9223;Química;Licenciatura;2;;;;2;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9252;Tradução;Licenciatura;;;1;;1;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9254;Turismo;Licenciatura;6;;2;;8;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9266;Bioquímica e Química dos Alimentos;Mestrado;1;;;;1;0;;;;;2;2
Ensino superior público - universitário;0300;Universidade de Aveiro;9335;Toxicologia e Ecotoxicologia;Mestrado;1;;;;1;0;;;;;3;3
Ensino superior público - universitário;0300;Universidade de Aveiro;9361;Engenharia de Computadores e Telemática;Mestrado;2;;;;2;0;;;;;5;5
Ensino superior público - universitário;0300;Universidade de Aveiro;9365;Engenharia Electrónica e Telecomunicações;Mestrado;1;;1;;2;0;;;;;20;20
Ensino superior público - universitário;0300;Universidade de Aveiro;9369;Engenharia Mecânica;Mestrado;1;;;;1;0;;;;;15;15
Ensino superior público - universitário;0300;Universidade de Aveiro;9411;Ecologia, Biodiversidade e Gestão de Ecossistemas;Mestrado;1;;;;1;0;;;;;6;6
Ensino superior público - universitário;0300;Universidade de Aveiro;9417;Engenharia do Ambiente;Mestrado;4;;1;;5;0;;;;;16;16
Ensino superior público - universitário;0300;Universidade de Aveiro;9420;Engenharia e Gestão Industrial;Mestrado;1;;;1;2;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9423;Engenharia Geológica;Mestrado;;;1;;1;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9461;Engenharia Química;Mestrado;4;;1;1;6;0;;;;;12;12
Ensino superior público - universitário;0300;Universidade de Aveiro;9569;Engenharia Civil;Mestrado;3;;;;3;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9579;Ciências de Engenharia Mecânica;Licenciatura;1;;;;1;0;;;;;;
Ensino superior público - universitário;0300;Universidade de Aveiro;9804;Técnico Superior de Justiça;Licenciatura;9;;7;;16;0;;;;;;
Ensino superior público - universitário;0400;Universidade da Beira Interior;0063;Bioquímica;Licenciatura;14;2;5;;21;0;15;24;26;33;46;144
Ensino superior público - universitário;0400;Universidade da Beira Interior;0076;Ciências da Comunicação;Licenciatura;20;2;25;6;53;224;44;45;38;39;41;431
